A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,Q260: Sex,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q287: Social class (subjective),Counts
2023,భారతదేశం,IN-DL ఢిల్లీ,అర్బన్,స్త్రీ,16-24,లేదు,సింగిల్,మధ్యస్థం,ఉన్నత మధ్యతరగతి,5
2023,భారతదేశం,IN-DL ఢిల్లీ,అర్బన్,స్త్రీ,25-34,లేదు,వివాహితులు,ఉన్నత,ఉన్నత మధ్యతరగతి,4
2023,భారతదేశం,IN-DL ఢిల్లీ,అర్బన్,పురుషుడు,16-24,లేదు,సింగిల్,ఉన్నత,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,IN-DL ఢిల్లీ,అర్బన్,పురుషుడు,16-24,లేదు,సింగిల్,మధ్యస్థం,దిగువ మధ్యతరగతి,6
2023,భారతదేశం,IN-DL ఢిల్లీ,అర్బన్,పురుషుడు,16-24,లేదు,సింగిల్,మధ్యస్థం,ఉన్నత మధ్యతరగతి,5
2023,భారతదేశం,IN-DL ఢిల్లీ,అర్బన్,పురుషుడు,16-24,లేదు,సింగిల్,మధ్యస్థం,శ్రామిక వర్గం,5
2023,భారతదేశం,IN-DL ఢిల్లీ,అర్బన్,పురుషుడు,35-44 35-44,లేదు,వివాహితులుగా కలిసి జీవించడం,మధ్యస్థం,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,IN-DL ఢిల్లీ,అర్బన్,పురుషుడు,35-44 35-44,లేదు,వివాహితులు,మధ్యస్థం,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,IN-DL ఢిల్లీ,అర్బన్,పురుషుడు,55-64 (55-64),లేదు,వివాహితులు,మధ్యస్థం,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,IN-HR హర్యానా,గ్రామీణ,స్త్రీ,16-24,లేదు,సింగిల్,ఉన్నత,దిగువ మధ్యతరగతి,5
2023,భారతదేశం,IN-HR హర్యానా,గ్రామీణ,పురుషుడు,16-24,లేదు,సింగిల్,మధ్యస్థం,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,IN-HR హర్యానా,గ్రామీణ,పురుషుడు,16-24,లేదు,సింగిల్,మధ్యస్థం,శ్రామిక వర్గం,4
2023,భారతదేశం,IN-MH మహారాష్ట్ర,గ్రామీణ,స్త్రీ,16-24,మరాఠీ,సింగిల్,ఉన్నత,దిగువ తరగతి,4
2023,భారతదేశం,IN-MH మహారాష్ట్ర,గ్రామీణ,స్త్రీ,16-24,మరాఠీ,సింగిల్,మధ్యస్థం,దిగువ తరగతి,4
2023,భారతదేశం,IN-MH మహారాష్ట్ర,గ్రామీణ,స్త్రీ,16-24,మరాఠీ,సింగిల్,మధ్యస్థం,దిగువ మధ్యతరగతి,7
2023,భారతదేశం,IN-MH మహారాష్ట్ర,గ్రామీణ,పురుషుడు,16-24,మరాఠీ,సింగిల్,మధ్యస్థం,దిగువ మధ్యతరగతి,8
2023,భారతదేశం,IN-MH మహారాష్ట్ర,గ్రామీణ,పురుషుడు,16-24,మరాఠీ,సింగిల్,మధ్యస్థం,శ్రామిక వర్గం,4
2023,భారతదేశం,IN-MH మహారాష్ట్ర,గ్రామీణ,పురుషుడు,35-44 35-44,మరాఠీ,వివాహితులు,మధ్యస్థం,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,IN-PB పంజాబ్,అర్బన్,స్త్రీ,16-24,"పంజాబీ, పంజాబీ",సింగిల్,ఉన్నత,ఉన్నత మధ్యతరగతి,4
2023,భారతదేశం,IN-PB పంజాబ్,అర్బన్,స్త్రీ,16-24,"పంజాబీ, పంజాబీ",సింగిల్,మధ్యస్థం,దిగువ మధ్యతరగతి,5
2023,భారతదేశం,IN-PB పంజాబ్,అర్బన్,పురుషుడు,16-24,"పంజాబీ, పంజాబీ",సింగిల్,మధ్యస్థం,దిగువ మధ్యతరగతి,5
2023,భారతదేశం,IN-PB పంజాబ్,అర్బన్,పురుషుడు,35-44 35-44,"పంజాబీ, పంజాబీ",వివాహితులు,మధ్యస్థం,దిగువ మధ్యతరగతి,5
2023,భారతదేశం,తెలంగాణ,గ్రామీణ,స్త్రీ,16-24,తెలుగు,సింగిల్,మధ్యస్థం,దిగువ మధ్యతరగతి,8
2023,భారతదేశం,తెలంగాణ,గ్రామీణ,స్త్రీ,16-24,తెలుగు,సింగిల్,మధ్యస్థం,ఉన్నత మధ్యతరగతి,4
2023,భారతదేశం,తెలంగాణ,గ్రామీణ,పురుషుడు,16-24,తెలుగు,సింగిల్,ఉన్నత,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,తెలంగాణ,గ్రామీణ,పురుషుడు,16-24,తెలుగు,సింగిల్,మధ్యస్థం,దిగువ మధ్యతరగతి,7
2023,భారతదేశం,తెలంగాణ,గ్రామీణ,పురుషుడు,16-24,తెలుగు,సింగిల్,మధ్యస్థం,శ్రామిక వర్గం,5
2023,భారతదేశం,తెలంగాణ,గ్రామీణ,పురుషుడు,25-34,తెలుగు,వివాహితులు,ఉన్నత,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,తెలంగాణ,గ్రామీణ,పురుషుడు,25-34,తెలుగు,వివాహితులు,మధ్యస్థం,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,తెలంగాణ,గ్రామీణ,పురుషుడు,35-44 35-44,తెలుగు,వివాహితులు,దిగువ,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,స్త్రీ,16-24,లేదు,సింగిల్,మధ్యస్థం,శ్రామిక వర్గం,4
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,స్త్రీ,35-44 35-44,లేదు,వివాహితులు,దిగువ,శ్రామిక వర్గం,7
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,స్త్రీ,45-54 (ఆంగ్లం),లేదు,వివాహితులు,దిగువ,శ్రామిక వర్గం,5
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,పురుషుడు,16-24,లేదు,సింగిల్,ఉన్నత,శ్రామిక వర్గం,5
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,పురుషుడు,16-24,లేదు,సింగిల్,దిగువ,శ్రామిక వర్గం,10
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,పురుషుడు,16-24,లేదు,సింగిల్,మధ్యస్థం,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,పురుషుడు,16-24,లేదు,సింగిల్,మధ్యస్థం,శ్రామిక వర్గం,11
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,పురుషుడు,25-34,లేదు,వివాహితులు,మధ్యస్థం,దిగువ మధ్యతరగతి,5
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,పురుషుడు,25-34,లేదు,వివాహితులు,మధ్యస్థం,శ్రామిక వర్గం,5
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,పురుషుడు,35-44 35-44,లేదు,వివాహితులు,దిగువ,శ్రామిక వర్గం,7
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,పురుషుడు,35-44 35-44,లేదు,వివాహితులు,మధ్యస్థం,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,పురుషుడు,45-54 (ఆంగ్లం),లేదు,వివాహితులు,మధ్యస్థం,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,పురుషుడు,45-54 (ఆంగ్లం),లేదు,వివాహితులు,మధ్యస్థం,ఉన్నత మధ్యతరగతి,4
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,పురుషుడు,45-54 (ఆంగ్లం),లేదు,వివాహితులు,మధ్యస్థం,శ్రామిక వర్గం,5
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,గ్రామీణ,పురుషుడు,55-64 (55-64),లేదు,వివాహితులు,దిగువ,శ్రామిక వర్గం,4
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,అర్బన్,స్త్రీ,16-24,లేదు,సింగిల్,మధ్యస్థం,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,అర్బన్,పురుషుడు,16-24,లేదు,సింగిల్,ఉన్నత,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,అర్బన్,పురుషుడు,16-24,లేదు,సింగిల్,దిగువ,దిగువ తరగతి,4
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,అర్బన్,పురుషుడు,16-24,లేదు,సింగిల్,మధ్యస్థం,దిగువ తరగతి,5
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,అర్బన్,పురుషుడు,16-24,లేదు,సింగిల్,మధ్యస్థం,దిగువ మధ్యతరగతి,5
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,అర్బన్,పురుషుడు,16-24,లేదు,సింగిల్,మధ్యస్థం,శ్రామిక వర్గం,8
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,అర్బన్,పురుషుడు,35-44 35-44,లేదు,వివాహితులు,మధ్యస్థం,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,అర్బన్,పురుషుడు,35-44 35-44,లేదు,వివాహితులు,మధ్యస్థం,శ్రామిక వర్గం,4
2023,భారతదేశం,ఉత్తర ప్రదేశ్ లో,అర్బన్,పురుషుడు,45-54 (ఆంగ్లం),లేదు,వివాహితులు,మధ్యస్థం,దిగువ మధ్యతరగతి,5
2023,భారతదేశం,IN-WB పశ్చిమ బెంగాల్,గ్రామీణ,స్త్రీ,16-24,బెంగాలీ; బంగ్లా,సింగిల్,మధ్యస్థం,దిగువ మధ్యతరగతి,4
2023,భారతదేశం,IN-WB పశ్చిమ బెంగాల్,గ్రామీణ,పురుషుడు,16-24,బెంగాలీ; బంగ్లా,సింగిల్,మధ్యస్థం,దిగువ మధ్యతరగతి,7
2023,భారతదేశం,IN-WB పశ్చిమ బెంగాల్,గ్రామీణ,పురుషుడు,16-24,ఇతర,సింగిల్,మధ్యస్థం,దిగువ మధ్యతరగతి,10
2023,భారతదేశం,IN-WB పశ్చిమ బెంగాల్,గ్రామీణ,పురుషుడు,45-54 (ఆంగ్లం),బెంగాలీ; బంగ్లా,వివాహితులు,మధ్యస్థం,దిగువ మధ్యతరగతి,4
