A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,Q260: Sex,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q287: Social class (subjective),Counts
2023,भारत,IN-PB पंजाब,शहरी,पुरुष,16-24,"Punjabi, Panjabi",अकेला,मध्य,निम्न मध्यम वर्ग,5
2023,भारत,IN-PB पंजाब,शहरी,पुरुष,35-44,"Punjabi, Panjabi",विवाहित,मध्य,निम्न मध्यम वर्ग,5
2023,भारत,आईएन-टीजी तेलंगाना,ग्रामीण,महिला,16-24,तेलुगू,अकेला,मध्य,निम्न मध्यम वर्ग,8
2023,भारत,आईएन-टीजी तेलंगाना,ग्रामीण,महिला,16-24,तेलुगू,अकेला,मध्य,ऊपरी मध्य वर्ग,4
2023,भारत,आईएन-टीजी तेलंगाना,ग्रामीण,पुरुष,16-24,तेलुगू,अकेला,उच्च,निम्न मध्यम वर्ग,4
2023,भारत,आईएन-टीजी तेलंगाना,ग्रामीण,पुरुष,16-24,तेलुगू,अकेला,मध्य,निम्न मध्यम वर्ग,7
2023,भारत,आईएन-टीजी तेलंगाना,ग्रामीण,पुरुष,16-24,तेलुगू,अकेला,मध्य,श्रमिक वर्ग,5
2023,भारत,आईएन-टीजी तेलंगाना,ग्रामीण,पुरुष,25-34,तेलुगू,विवाहित,उच्च,निम्न मध्यम वर्ग,4
2023,भारत,आईएन-टीजी तेलंगाना,ग्रामीण,पुरुष,25-34,तेलुगू,विवाहित,मध्य,निम्न मध्यम वर्ग,4
2023,भारत,आईएन-टीजी तेलंगाना,ग्रामीण,पुरुष,35-44,तेलुगू,विवाहित,निचला,निम्न मध्यम वर्ग,4
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,महिला,16-24,नहीं,अकेला,मध्य,श्रमिक वर्ग,4
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,महिला,35-44,नहीं,विवाहित,निचला,श्रमिक वर्ग,7
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,महिला,45-54,नहीं,विवाहित,निचला,श्रमिक वर्ग,5
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,पुरुष,16-24,नहीं,अकेला,उच्च,श्रमिक वर्ग,5
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,पुरुष,16-24,नहीं,अकेला,निचला,श्रमिक वर्ग,10
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,पुरुष,16-24,नहीं,अकेला,मध्य,निम्न मध्यम वर्ग,4
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,पुरुष,16-24,नहीं,अकेला,मध्य,श्रमिक वर्ग,11
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,पुरुष,25-34,नहीं,विवाहित,मध्य,निम्न मध्यम वर्ग,5
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,पुरुष,25-34,नहीं,विवाहित,मध्य,श्रमिक वर्ग,5
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,पुरुष,35-44,नहीं,विवाहित,निचला,श्रमिक वर्ग,7
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,पुरुष,35-44,नहीं,विवाहित,मध्य,निम्न मध्यम वर्ग,4
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,पुरुष,45-54,नहीं,विवाहित,मध्य,निम्न मध्यम वर्ग,4
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,पुरुष,45-54,नहीं,विवाहित,मध्य,ऊपरी मध्य वर्ग,4
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,पुरुष,45-54,नहीं,विवाहित,मध्य,श्रमिक वर्ग,5
2023,भारत,IN-UP उत्तर प्रदेश,ग्रामीण,पुरुष,55-64,नहीं,विवाहित,निचला,श्रमिक वर्ग,4
2023,भारत,IN-UP उत्तर प्रदेश,शहरी,महिला,16-24,नहीं,अकेला,मध्य,निम्न मध्यम वर्ग,4
2023,भारत,IN-UP उत्तर प्रदेश,शहरी,पुरुष,16-24,नहीं,अकेला,उच्च,निम्न मध्यम वर्ग,4
2023,भारत,IN-UP उत्तर प्रदेश,शहरी,पुरुष,16-24,नहीं,अकेला,निचला,निम्न वर्ग,4
2023,भारत,IN-UP उत्तर प्रदेश,शहरी,पुरुष,16-24,नहीं,अकेला,मध्य,निम्न वर्ग,5
2023,भारत,IN-UP उत्तर प्रदेश,शहरी,पुरुष,16-24,नहीं,अकेला,मध्य,निम्न मध्यम वर्ग,5
2023,भारत,IN-UP उत्तर प्रदेश,शहरी,पुरुष,16-24,नहीं,अकेला,मध्य,श्रमिक वर्ग,8
2023,भारत,IN-UP उत्तर प्रदेश,शहरी,पुरुष,35-44,नहीं,विवाहित,मध्य,निम्न मध्यम वर्ग,4
2023,भारत,IN-UP उत्तर प्रदेश,शहरी,पुरुष,35-44,नहीं,विवाहित,मध्य,श्रमिक वर्ग,4
2023,भारत,IN-UP उत्तर प्रदेश,शहरी,पुरुष,45-54,नहीं,विवाहित,मध्य,निम्न मध्यम वर्ग,5
2023,भारत,IN-WB पश्चिम बंगाल,ग्रामीण,महिला,16-24,बंगाली; बांग्ला,अकेला,मध्य,निम्न मध्यम वर्ग,4
2023,भारत,IN-WB पश्चिम बंगाल,ग्रामीण,पुरुष,16-24,बंगाली; बांग्ला,अकेला,मध्य,निम्न मध्यम वर्ग,7
2023,भारत,IN-WB पश्चिम बंगाल,ग्रामीण,पुरुष,16-24,अन्य,अकेला,मध्य,निम्न मध्यम वर्ग,10
2023,भारत,IN-WB पश्चिम बंगाल,ग्रामीण,पुरुष,45-54,बंगाली; बांग्ला,विवाहित,मध्य,निम्न मध्यम वर्ग,4
