language,marital_status,gender,urban_rural,region,age,education_level,social_class,country_name,Q106,Q107,Q108,Q109,Q110,Q111,Q151,Q152,Q154,Q158,Q159,Q160,Q163,Q164,Q177,Q178,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q187,Q189,Q19,Q2,Q20,Q21,Q22,Q23,Q235,Q236,Q237,Q238,Q24,Q241,Q242,Q243,Q244,Q245,Q246,Q249,Q25,Q250,Q251,Q253,Q254,Q26,Q27,Q29,Q3,Q30,Q31,Q32,Q33,Q34,Q4,Q43,Q44,Q45,Q5,Q58,Q59,Q6,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q77,Q79,Q80,Q81,Q83
Russian,Single,Female,Urban,RU: Central Federal District,35-44,Higher,Upper middle class,russia,9,2,3,8,3,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,Vysokij uroven' ekonomicheskogo rosta,Bor'ba s rostom tsen,9,10,6,8,5,Nikogda ne opravdano,Nikogda ne opravdano,Ne vazhno,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,6,3,2,7,1,1,Ne vazhno,Ochen' vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no horosho,Dovol'no ploho,Dovol'no horosho,Ne vazhno,7,10,10,No answer,1,10,10,Ne vazhno,8,4,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Ne soglasen,Ochen' vazhno,Ne soglasen,Kategoricheski ne soglasen,Kategoricheski ne soglasen,Kategoricheski ne soglasen,Soglashat'sja,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Ne obraschaj vnimanija,Ochen' vazhno,Doverjajte polnost'ju,Ne ochen' doverjaju,Ne ochen' vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Doverjajte nemnogo,Doverjajte nemnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Voobsche nichego,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo
Russian,Married,Female,Urban,RU: Central Federal District,45-54,Higher,Lower middle class,russia,4,5,4,7,5,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,Vysokij uroven' ekonomicheskogo rosta,Bor'ba s rostom tsen,7,8,6,7,8,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,3,3,1,6,1,1,Ne vazhno,Ochen' vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no ploho,Dovol'no ploho,Dovol'no horosho,Ne vazhno,6,10,10,No answer,1,9,8,Ne vazhno,6,4,Ne ochen'-to uvazhaju.,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Dovol'no vazhno,Ne soglasen,Ne soglasen,Ne soglasen,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Plohaja vesch',Horoshaja vesch'.,Ne obraschaj vnimanija,Ochen' vazhno,Doverjajte polnost'ju,Ne ochen' doverjaju,Ne ochen' vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Dovol'no mnogo,Ne ochen' mnogo
Russian,Married,Female,Urban,RU: Central Federal District,45-54,Higher,Upper middle class,russia,8,6,6,8,3,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,Vysokij uroven' ekonomicheskogo rosta,Bor'ba s rostom tsen,9,10,6,8,7,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,4,3,2,7,1,1,Ne vazhno,Ochen' vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no horosho,Dovol'no ploho,Dovol'no horosho,Ne vazhno,7,3,10,5,1,10,10,Ne vazhno,8,4,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Ochen' vazhno,Ne soglasen,Kategoricheski ne soglasen,Kategoricheski ne soglasen,Kategoricheski ne soglasen,Soglashat'sja,Dovol'no vazhno,Plohaja vesch',Horoshaja vesch'.,Ne obraschaj vnimanija,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo
Russian,Widowed,Female,Urban,RU: Central Federal District,45-54,Higher,Lower middle class,russia,4,6,4,6,5,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,Vysokij uroven' ekonomicheskogo rosta,Bor'ba s rostom tsen,7,8,6,7,8,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,3,3,1,6,1,1,Ne vazhno,Ochen' vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no ploho,Dovol'no ploho,Dovol'no horosho,Ne vazhno,6,2,10,6,1,9,8,Ne vazhno,6,3,Ne ochen'-to uvazhaju.,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Dovol'no vazhno,Ne soglasen,Ne soglasen,Ne soglasen,Kategoricheski ne soglasen,Polnost'ju soglasen,Ne ochen' vazhno.,Plohaja vesch',Horoshaja vesch'.,Ne obraschaj vnimanija,Dovol'no vazhno,Doverjajte nemnogo,Ne ochen' doverjaju,Sovsem ne vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Dovol'no mnogo,Ne ochen' mnogo
Russian,Married,Female,Urban,RU: Central Federal District,55-64,Higher,Lower middle class,russia,4,6,4,7,5,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,Vysokij uroven' ekonomicheskogo rosta,Bor'ba s rostom tsen,7,8,6,7,8,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,3,3,1,6,1,1,Ne vazhno,Ochen' vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no ploho,Dovol'no ploho,Dovol'no horosho,Ne vazhno,6,3,10,5,1,9,8,Ne vazhno,6,4,Ne ochen'-to uvazhaju.,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Dovol'no vazhno,Ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Plohaja vesch',Horoshaja vesch'.,Ne obraschaj vnimanija,Ochen' vazhno,Doverjajte polnost'ju,Ne ochen' doverjaju,Ne ochen' vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Dovol'no mnogo,Ne ochen' mnogo
Russian,Married,Female,Urban,RU: Central Federal District,55-64,Higher,Working class,russia,8,6,4,6,3,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Bor'ba s rostom tsen,7,8,6,7,8,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,3,3,1,6,1,1,Ne vazhno,Ochen' vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no ploho,Dovol'no ploho,Dovol'no ploho,Ne vazhno,6,10,10,No answer,1,10,9,Ne vazhno,7,4,Ne ochen'-to uvazhaju.,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Dovol'no vazhno,Ne soglasen,Ne soglasen,Ne soglasen,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Plohaja vesch',Ne obraschaj vnimanija,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Ne ochen' doverjaju,Ne ochen' vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Dovol'no mnogo,Ne ochen' mnogo
Russian,Married,Female,Urban,RU: Central Federal District,65 and more years,Higher,Lower middle class,russia,8,6,4,7,3,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,Vysokij uroven' ekonomicheskogo rosta,Bor'ba s rostom tsen,7,8,6,7,9,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,3,3,1,6,1,1,Ne vazhno,Ochen' vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no ploho,Dovol'no ploho,Dovol'no horosho,Ne vazhno,6,3,10,5,1,9,9,Ne vazhno,7,4,Ne ochen'-to uvazhaju.,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Dovol'no vazhno,Ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Plohaja vesch',Ne obraschaj vnimanija,Horoshaja vesch'.,Dovol'no vazhno,Doverjajte polnost'ju,Ne ochen' doverjaju,Ne ochen' vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Dovol'no mnogo,Ne ochen' mnogo
Russian,Widowed,Female,Urban,RU: Central Federal District,65 and more years,Higher,Lower middle class,russia,4,6,4,6,3,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Bor'ba s rostom tsen,7,8,6,7,9,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,3,1,1,6,1,1,Ne vazhno,Ochen' vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no ploho,Dovol'no ploho,Dovol'no horosho,Ne vazhno,6,3,10,6,1,9,9,Ne vazhno,7,4,Ne ochen'-to uvazhaju.,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Dovol'no vazhno,Ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Plohaja vesch',Ne obraschaj vnimanija,Horoshaja vesch'.,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Ne ochen' vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' mnogo,Dovol'no mnogo,Voobsche nichego,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Dovol'no mnogo,Ne ochen' mnogo
Russian,Widowed,Female,Urban,RU: Central Federal District,65 and more years,Higher,Working class,russia,8,6,3,6,2,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,Obespechenie sil'nyh oboronnyh sil etoj strany,Bor'ba s rostom tsen,7,8,3,6,9,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,2,1,1,6,1,1,Ne vazhno,Ochen' vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Ne vazhno,6,3,10,6,1,9,9,Ne vazhno,7,3,Ne ochen'-to uvazhaju.,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Dovol'no vazhno,Ne soglasen,Ne soglasen,Ne soglasen,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Plohaja vesch',Ne obraschaj vnimanija,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Ne ochen' doverjaju,Ne ochen' vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' mnogo,Dovol'no mnogo,Voobsche nichego,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Voobsche nichego,Dovol'no mnogo,Ne ochen' mnogo
Russian,Widowed,Female,Urban,RU: Central Federal District,65 and more years,Lower,Working class,russia,4,6,2,4,3,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,Obespechenie sil'nyh oboronnyh sil etoj strany,Bor'ba s rostom tsen,6,7,3,4,9,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,2,4,1,1,Ne vazhno,Ochen' vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no ploho,Dovol'no horosho,Dovol'no ploho,Ne vazhno,6,2,10,6,1,9,6,Ne vazhno,7,3,Ne ochen'-to uvazhaju.,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Dovol'no vazhno,Polnost'ju soglasen,Polnost'ju soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Ne ochen' vazhno.,Plohaja vesch',Ne obraschaj vnimanija,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Ne ochen' doverjaju,Ne ochen' vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' mnogo,Dovol'no mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Voobsche nichego,Voobsche nichego,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Voobsche nichego,Dovol'no mnogo,Ne ochen' mnogo
Russian,Widowed,Female,Urban,RU: Central Federal District,65 and more years,Middle,Lower middle class,russia,7,6,4,6,6,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Bor'ba s rostom tsen,6,7,3,6,9,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,2,1,1,6,1,1,Ne vazhno,Ochen' vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no ploho,Dovol'no horosho,Dovol'no ploho,Ne vazhno,6,2,8,5,1,9,7,Ne vazhno,6,3,Ne ochen'-to uvazhaju.,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Dovol'no vazhno,Soglashat'sja,Soglashat'sja,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Ne ochen' vazhno.,Plohaja vesch',Ne obraschaj vnimanija,Horoshaja vesch'.,Dovol'no vazhno,Doverjajte polnost'ju,Ne ochen' doverjaju,Ne ochen' vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' mnogo,Dovol'no mnogo,Voobsche nichego,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Voobsche nichego,Dovol'no mnogo,Ne ochen' mnogo
Russian,Widowed,Female,Urban,RU: Central Federal District,65 and more years,Middle,Working class,russia,7,6,3,6,3,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,Obespechenie sil'nyh oboronnyh sil etoj strany,Bor'ba s rostom tsen,6,7,3,6,9,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,6,1,1,Ne vazhno,Ochen' vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no ploho,Dovol'no horosho,Dovol'no ploho,Ne vazhno,6,3,10,6,1,9,6,Ne vazhno,7,3,Ne ochen'-to uvazhaju.,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Dovol'no vazhno,Polnost'ju soglasen,Soglashat'sja,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Ne ochen' vazhno.,Plohaja vesch',Ne obraschaj vnimanija,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Ne ochen' doverjaju,Ne ochen' vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' mnogo,Dovol'no mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Voobsche nichego,Voobsche nichego,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Voobsche nichego,Dovol'no mnogo,Ne ochen' mnogo
Russian,Single,Male,Urban,RU: Central Federal District,16-24,Higher,Lower middle class,russia,4,4,6,7,6,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,Vysokij uroven' ekonomicheskogo rosta,Bor'ba s rostom tsen,7,8,6,7,3,Nikogda ne opravdano,Nikogda ne opravdano,Ne vazhno,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,4,5,7,7,1,1,Ne vazhno,Dovol'no vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no ploho,Dovol'no ploho,Dovol'no ploho,Ne vazhno,6,10,10,6,1,9,7,Ne vazhno,6,3,Ne ochen'-to uvazhaju.,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Ochen' vazhno,Ne soglasen,Ne soglasen,Kategoricheski ne soglasen,Kategoricheski ne soglasen,Soglashat'sja,Ne ochen' vazhno.,Plohaja vesch',Horoshaja vesch'.,Ne obraschaj vnimanija,Ochen' vazhno,Doverjajte nemnogo,Ne ochen' doverjaju,Sovsem ne vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' mnogo,Dovol'no mnogo,Voobsche nichego,Voobsche nichego,Voobsche nichego,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Dovol'no mnogo,Ne ochen' mnogo
Russian,Married,Male,Urban,RU: Central Federal District,25-34,Higher,Upper middle class,russia,9,2,6,8,3,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,Vysokij uroven' ekonomicheskogo rosta,Podderzhanie porjadka v strane,9,10,6,8,4,Nikogda ne opravdano,Nikogda ne opravdano,Ne vazhno,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,4,5,7,7,1,1,Ne vazhno,Ochen' vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Ne vazhno,6,2,10,6,1,10,10,Ne vazhno,8,5,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Ochen' vazhno,Ne soglasen,Soglashat'sja,Ne soglasen,Kategoricheski ne soglasen,Soglashat'sja,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Ne obraschaj vnimanija,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' doverjaju,Doverjajte nemnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Voobsche nichego,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Voobsche nichego,Dovol'no mnogo,Ne ochen' mnogo
Russian,Single,Male,Urban,RU: Central Federal District,25-34,Higher,Working class,russia,8,5,4,6,6,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,Vysokij uroven' ekonomicheskogo rosta,Bor'ba s rostom tsen,7,8,6,7,7,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Invalid answer,Invalid answer,3,5,2,7,1,1,Ne vazhno,Ochen' vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no ploho,Dovol'no horosho,Dovol'no ploho,Ne vazhno,6,10,10,No answer,1,9,7,Ne vazhno,6,3,Ne ochen'-to uvazhaju.,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Dovol'no vazhno,Ne soglasen,Soglashat'sja,Ne soglasen,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Plohaja vesch',Horoshaja vesch'.,Plohaja vesch',Ochen' vazhno,Doverjajte nemnogo,Ne ochen' doverjaju,Sovsem ne vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' mnogo,Dovol'no mnogo,Voobsche nichego,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Voobsche nichego,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Dovol'no mnogo,Ne ochen' mnogo
Russian,Single,Male,Urban,RU: Central Federal District,25-34,Middle,Working class,russia,8,6,7,6,8,"Ekonomicheskij rost i sozdanie rabochih mest dolzhny stat' glavnym prioritetom, dazhe esli pri etom v nekotoroj stepeni stradaet okruzhajuschaja sreda.",Da,Obespechenie sil'nyh oboronnyh sil etoj strany,Bor'ba s rostom tsen,6,7,6,6,8,Nikogda ne opravdano,Vsegda opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,No answer,2,3,1,6,1,1,Ne vazhno,Dovol'no vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Ne vazhno,Dovol'no horosho,Dovol'no ploho,Dovol'no horosho,Dovol'no ploho,Ne vazhno,5,10,10,6,1,9,5,Ne vazhno,6,3,Ne ochen'-to uvazhaju.,Ochen' gorzhus',Ne vazhno,Soglashat'sja,Soglashat'sja,Dovol'no vazhno,Soglashat'sja,Soglashat'sja,Ne soglasen,Kategoricheski ne soglasen,Polnost'ju soglasen,Ne ochen' vazhno.,Plohaja vesch',Ne obraschaj vnimanija,Ne obraschaj vnimanija,Ochen' vazhno,Doverjajte nemnogo,Ne ochen' doverjaju,Sovsem ne vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Ne ochen' doverjaju,Ne ochen' doverjaju,Ne ochen' mnogo,Dovol'no mnogo,Voobsche nichego,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Voobsche nichego,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Dovol'no mnogo,Ne ochen' mnogo
