A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,Q260: Sex,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q287: Social class (subjective),Counts
2018,Egypt,EG-ASN Aswan,Rural,Female,45-54,Arabic,Widowed,Lower,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Rural,Female,55-64,Arabic,Married,Lower,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Rural,Female,55-64,Arabic,Married,Middle,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,16-24,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,16-24,Arabic,Single,Higher,Upper middle class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,16-24,Arabic,Single,Lower,Lower class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,16-24,Arabic,Single,Lower,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,16-24,Arabic,Single,Lower,Working class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,16-24,Arabic,Single,Middle,Working class,2
2018,Egypt,EG-ASN Aswan,Rural,Male,16-24,Arabic,Widowed,Middle,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,25-34,Arabic,Married,Lower,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,25-34,Arabic,Married,Middle,Lower middle class,2
2018,Egypt,EG-ASN Aswan,Rural,Male,25-34,Arabic,Married,Middle,Working class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,25-34,Arabic,Single,Middle,Lower class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,25-34,Arabic,Single,Middle,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,35-44,Arabic,Married,Higher,Upper middle class,3
2018,Egypt,EG-ASN Aswan,Rural,Male,35-44,Arabic,Married,Lower,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,35-44,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,35-44,Arabic,Married,Middle,Lower middle class,3
2018,Egypt,EG-ASN Aswan,Rural,Male,35-44,Arabic,Married,Middle,Upper middle class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,45-54,Arabic,Married,Higher,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,45-54,Arabic,Married,Higher,Upper middle class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,45-54,Arabic,Married,Lower,Lower middle class,3
2018,Egypt,EG-ASN Aswan,Rural,Male,45-54,Arabic,Married,Lower,Working class,4
2018,Egypt,EG-ASN Aswan,Rural,Male,45-54,Arabic,Married,Middle,Working class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,55-64,Arabic,Married,Lower,Lower middle class,2
2018,Egypt,EG-ASN Aswan,Rural,Male,55-64,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,55-64,Arabic,Married,Middle,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,55-64,Arabic,Married,Middle,Working class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,55-64,Arabic,Widowed,Higher,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Rural,Male,55-64,Arabic,Widowed,Middle,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Female,16-24,Arabic,Married,Middle,Lower class,1
2018,Egypt,EG-ASN Aswan,Urban,Female,25-34,Arabic,Married,Middle,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Female,25-34,Arabic,Married,Middle,Working class,2
2018,Egypt,EG-ASN Aswan,Urban,Female,25-34,Arabic,Widowed,Middle,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Female,35-44,Arabic,Divorced,Middle,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Female,35-44,Arabic,Married,Lower,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Female,35-44,Arabic,Married,Middle,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Female,35-44,Arabic,Married,Middle,Working class,1
2018,Egypt,EG-ASN Aswan,Urban,Female,45-54,Arabic,Married,Higher,Upper middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Female,45-54,Arabic,Married,Middle,Lower middle class,2
2018,Egypt,EG-ASN Aswan,Urban,Female,55-64,Arabic,Widowed,Lower,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Female,55-64,Arabic,Widowed,Lower,Working class,1
2018,Egypt,EG-ASN Aswan,Urban,Male,16-24,Arabic,Single,Lower,Lower middle class,2
2018,Egypt,EG-ASN Aswan,Urban,Male,16-24,Arabic,Single,Lower,Upper middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Male,16-24,Arabic,Single,Middle,Working class,2
2018,Egypt,EG-ASN Aswan,Urban,Male,25-34,Arabic,Married,Higher,Upper middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Male,25-34,Arabic,Married,Lower,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Male,25-34,Arabic,Married,Middle,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Male,25-34,Arabic,Married,Middle,Working class,1
2018,Egypt,EG-ASN Aswan,Urban,Male,25-34,Arabic,Single,Higher,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Male,35-44,Arabic,Married,Lower,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Male,35-44,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-ASN Aswan,Urban,Male,35-44,Arabic,Married,Middle,Lower middle class,2
2018,Egypt,EG-ASN Aswan,Urban,Male,35-44,Arabic,Married,Middle,Upper middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Male,45-54,Arabic,Married,Higher,Upper middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Male,55-64,Arabic,Married,Higher,Lower middle class,1
2018,Egypt,EG-ASN Aswan,Urban,Male,55-64,Arabic,Widowed,Lower,Lower middle class,1
2018,Egypt,EG-AST Asyut,Rural,Female,16-24,Arabic,Married,Lower,Lower class,4
2018,Egypt,EG-AST Asyut,Rural,Female,16-24,Arabic,Married,Middle,Lower middle class,1
2018,Egypt,EG-AST Asyut,Rural,Female,16-24,Arabic,Married,Middle,Working class,2
2018,Egypt,EG-AST Asyut,Rural,Female,16-24,Arabic,Single,Lower,Working class,1
2018,Egypt,EG-AST Asyut,Rural,Female,25-34,Arabic,Married,Higher,Working class,1
2018,Egypt,EG-AST Asyut,Rural,Female,25-34,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-AST Asyut,Rural,Female,25-34,Arabic,Married,Middle,Lower class,1
2018,Egypt,EG-AST Asyut,Rural,Female,25-34,Arabic,Married,Middle,Working class,2
2018,Egypt,EG-AST Asyut,Rural,Female,35-44,Arabic,Married,Lower,Lower middle class,1
2018,Egypt,EG-AST Asyut,Rural,Female,35-44,Arabic,Married,Middle,Lower middle class,1
2018,Egypt,EG-AST Asyut,Rural,Female,35-44,Arabic,Widowed,Lower,Lower class,1
2018,Egypt,EG-AST Asyut,Rural,Female,35-44,Arabic,Widowed,Lower,Lower middle class,1
2018,Egypt,EG-AST Asyut,Rural,Female,45-54,Arabic,Married,Lower,Working class,2
2018,Egypt,EG-AST Asyut,Rural,Female,45-54,Arabic,Widowed,Lower,Working class,1
2018,Egypt,EG-AST Asyut,Rural,Female,55-64,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-AST Asyut,Rural,Female,55-64,Arabic,Widowed,Lower,Lower class,1
2018,Egypt,EG-AST Asyut,Rural,Male,16-24,Arabic,Single,Higher,Lower middle class,1
2018,Egypt,EG-AST Asyut,Rural,Male,16-24,Arabic,Single,Middle,Lower middle class,1
2018,Egypt,EG-AST Asyut,Rural,Male,16-24,Arabic,Single,Middle,Working class,1
2018,Egypt,EG-AST Asyut,Rural,Male,25-34,Arabic,Married,Lower,Working class,2
2018,Egypt,EG-AST Asyut,Rural,Male,25-34,Arabic,Married,Middle,Working class,2
2018,Egypt,EG-AST Asyut,Rural,Male,25-34,Arabic,Single,Higher,Lower middle class,1
2018,Egypt,EG-AST Asyut,Rural,Male,45-54,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-AST Asyut,Rural,Male,55-64,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-AST Asyut,Urban,Female,25-34,Arabic,Married,Lower,Lower middle class,1
2018,Egypt,EG-AST Asyut,Urban,Female,25-34,Arabic,Married,Middle,Lower class,1
2018,Egypt,EG-AST Asyut,Urban,Female,25-34,Arabic,Married,Middle,Working class,1
2018,Egypt,EG-AST Asyut,Urban,Female,35-44,Arabic,Married,Higher,Lower middle class,1
2018,Egypt,EG-AST Asyut,Urban,Female,35-44,Arabic,Married,Higher,Working class,1
2018,Egypt,EG-AST Asyut,Urban,Female,35-44,Arabic,Married,Lower,Lower middle class,1
2018,Egypt,EG-AST Asyut,Urban,Female,45-54,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-AST Asyut,Urban,Female,55-64,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-AST Asyut,Urban,Female,55-64,Arabic,Widowed,Lower,Lower class,1
2018,Egypt,EG-AST Asyut,Urban,Female,65 and more years,Arabic,Widowed,Lower,Lower class,1
2018,Egypt,EG-AST Asyut,Urban,Male,16-24,Arabic,Single,Middle,Working class,2
2018,Egypt,EG-AST Asyut,Urban,Male,25-34,Arabic,Married,Higher,Lower middle class,1
2018,Egypt,EG-AST Asyut,Urban,Male,25-34,Arabic,Single,Middle,Lower middle class,1
2018,Egypt,EG-AST Asyut,Urban,Male,35-44,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-AST Asyut,Urban,Male,55-64,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Female,16-24,Arabic,Married,Lower,Lower class,2
2018,Egypt,EG-BH Beheira,Rural,Female,16-24,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-BH Beheira,Rural,Female,16-24,Arabic,Married,Middle,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Female,16-24,Arabic,Single,Middle,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Female,25-34,Arabic,Divorced,Lower,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Female,25-34,Arabic,Married,Higher,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Female,25-34,Arabic,Married,Lower,Lower class,2
2018,Egypt,EG-BH Beheira,Rural,Female,25-34,Arabic,Married,Middle,Lower class,3
2018,Egypt,EG-BH Beheira,Rural,Female,35-44,Arabic,Married,Lower,Lower class,3
2018,Egypt,EG-BH Beheira,Rural,Female,35-44,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-BH Beheira,Rural,Female,35-44,Arabic,Married,Middle,Working class,2
2018,Egypt,EG-BH Beheira,Rural,Female,35-44,Arabic,Widowed,Lower,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Female,45-54,Arabic,Married,Lower,Lower class,6
2018,Egypt,EG-BH Beheira,Rural,Female,45-54,Arabic,Widowed,Lower,Lower class,2
2018,Egypt,EG-BH Beheira,Rural,Female,55-64,Arabic,Married,Lower,Lower class,2
2018,Egypt,EG-BH Beheira,Rural,Female,55-64,Arabic,Widowed,Lower,Lower class,5
2018,Egypt,EG-BH Beheira,Rural,Female,65 and more years,Arabic,Divorced,Lower,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Female,65 and more years,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Female,65 and more years,Arabic,Widowed,Lower,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Male,16-24,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Male,16-24,Arabic,Married,Middle,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Male,16-24,Arabic,Single,Middle,Lower class,2
2018,Egypt,EG-BH Beheira,Rural,Male,16-24,Arabic,Single,Middle,Working class,3
2018,Egypt,EG-BH Beheira,Rural,Male,25-34,Arabic,Married,Lower,Lower class,2
2018,Egypt,EG-BH Beheira,Rural,Male,25-34,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-BH Beheira,Rural,Male,25-34,Arabic,Married,Middle,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Male,25-34,Arabic,Single,Lower,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Male,35-44,Arabic,Married,Higher,Lower middle class,1
2018,Egypt,EG-BH Beheira,Rural,Male,35-44,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Male,35-44,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-BH Beheira,Rural,Male,35-44,Arabic,Married,Middle,Lower class,1
2018,Egypt,EG-BH Beheira,Rural,Male,35-44,Arabic,Married,Middle,Working class,1
2018,Egypt,EG-BH Beheira,Rural,Male,45-54,Arabic,Married,Lower,Lower class,2
2018,Egypt,EG-BH Beheira,Rural,Male,45-54,Arabic,Married,Middle,Lower class,2
2018,Egypt,EG-BH Beheira,Rural,Male,55-64,Arabic,Married,Lower,Lower class,4
2018,Egypt,EG-BH Beheira,Rural,Male,55-64,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-BH Beheira,Rural,Male,65 and more years,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-BH Beheira,Urban,Female,16-24,Arabic,Single,Lower,Lower class,1
2018,Egypt,EG-BH Beheira,Urban,Female,25-34,Arabic,Married,Higher,Lower middle class,1
2018,Egypt,EG-BH Beheira,Urban,Female,25-34,Arabic,Married,Middle,Lower class,2
2018,Egypt,EG-BH Beheira,Urban,Female,35-44,Arabic,Married,Higher,Lower middle class,2
2018,Egypt,EG-BH Beheira,Urban,Female,35-44,Arabic,Married,Middle,Lower class,1
2018,Egypt,EG-BH Beheira,Urban,Female,35-44,Arabic,Married,Middle,Working class,1
2018,Egypt,EG-BH Beheira,Urban,Female,55-64,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-BH Beheira,Urban,Male,25-34,Arabic,Married,Higher,Working class,1
2018,Egypt,EG-BH Beheira,Urban,Male,35-44,Arabic,Married,Middle,Lower class,1
2018,Egypt,EG-BH Beheira,Urban,Male,35-44,Arabic,Single,Higher,Lower class,1
2018,Egypt,EG-BH Beheira,Urban,Male,45-54,Arabic,Married,Higher,Lower middle class,1
2018,Egypt,EG-BH Beheira,Urban,Male,45-54,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-BH Beheira,Urban,Male,45-54,Arabic,Married,Middle,Working class,1
2018,Egypt,EG-BH Beheira,Urban,Male,55-64,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Female,16-24,Arabic,Married,Middle,Lower class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Female,16-24,Arabic,Single,Middle,Lower middle class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Female,25-34,Arabic,Divorced,Higher,Lower class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Female,25-34,Arabic,Married,Higher,Lower middle class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Female,25-34,Arabic,Married,Middle,Upper middle class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Female,35-44,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Female,35-44,Arabic,Married,Middle,Working class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Female,55-64,Arabic,Married,Middle,Working class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Male,16-24,Arabic,Single,Higher,Lower middle class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Male,16-24,Arabic,Single,Higher,Working class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Male,16-24,Arabic,Single,Lower,Lower class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Male,16-24,Arabic,Single,Lower,Working class,2
2018,Egypt,EG-BNS Beni Suef,Rural,Male,16-24,Arabic,Single,Middle,Working class,2
2018,Egypt,EG-BNS Beni Suef,Rural,Male,25-34,Arabic,Married,Lower,Lower middle class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Male,25-34,Arabic,Married,Lower,Working class,2
2018,Egypt,EG-BNS Beni Suef,Rural,Male,25-34,Arabic,Married,Middle,Lower middle class,2
2018,Egypt,EG-BNS Beni Suef,Rural,Male,25-34,Arabic,Married,Middle,Working class,2
2018,Egypt,EG-BNS Beni Suef,Rural,Male,25-34,Arabic,Single,Higher,Working class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Male,35-44,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Male,35-44,Arabic,Married,Lower,Lower middle class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Male,35-44,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Male,35-44,Arabic,Married,Middle,Lower middle class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Male,45-54,Arabic,Divorced,Lower,Lower class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Male,45-54,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-BNS Beni Suef,Rural,Male,45-54,Arabic,Married,Middle,Lower middle class,3
2018,Egypt,EG-BNS Beni Suef,Urban,Female,25-34,Arabic,Married,Higher,Upper middle class,1
2018,Egypt,EG-BNS Beni Suef,Urban,Female,25-34,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-BNS Beni Suef,Urban,Female,25-34,Arabic,Married,Middle,Lower middle class,1
2018,Egypt,EG-BNS Beni Suef,Urban,Female,55-64,Arabic,Widowed,Lower,Working class,1
2018,Egypt,EG-BNS Beni Suef,Urban,Male,16-24,Arabic,Single,Middle,Working class,1
2018,Egypt,EG-BNS Beni Suef,Urban,Male,25-34,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-BNS Beni Suef,Urban,Male,35-44,Arabic,Single,Lower,Lower class,1
2018,Egypt,EG-BNS Beni Suef,Urban,Male,45-54,Arabic,Married,Lower,Lower middle class,1
2018,Egypt,EG-C Cairo,Urban,Female,16-24,Arabic,Divorced,Middle,Working class,1
2018,Egypt,EG-C Cairo,Urban,Female,16-24,Arabic,Married,Higher,Lower middle class,1
2018,Egypt,EG-C Cairo,Urban,Female,16-24,Arabic,Single,Higher,Lower middle class,1
2018,Egypt,EG-C Cairo,Urban,Female,16-24,Arabic,Single,Lower,Lower middle class,1
2018,Egypt,EG-C Cairo,Urban,Female,16-24,Arabic,Single,Lower,Upper middle class,1
2018,Egypt,EG-C Cairo,Urban,Female,16-24,Arabic,Single,Lower,Working class,1
2018,Egypt,EG-C Cairo,Urban,Female,16-24,Arabic,Single,Middle,Lower middle class,1
2018,Egypt,EG-C Cairo,Urban,Female,25-34,Arabic,Divorced,Higher,Lower class,1
2018,Egypt,EG-C Cairo,Urban,Female,25-34,Arabic,Divorced,Lower,Working class,1
2018,Egypt,EG-C Cairo,Urban,Female,25-34,Arabic,Married,Higher,Lower middle class,2
2018,Egypt,EG-C Cairo,Urban,Female,25-34,Arabic,Married,Higher,Upper middle class,3
2018,Egypt,EG-C Cairo,Urban,Female,25-34,Arabic,Married,Lower,Lower class,1
2018,Egypt,EG-C Cairo,Urban,Female,25-34,Arabic,Married,Lower,Working class,1
2018,Egypt,EG-C Cairo,Urban,Female,25-34,Arabic,Married,Middle,Lower class,1
2018,Egypt,EG-C Cairo,Urban,Female,25-34,Arabic,Married,Middle,Lower middle class,4
2018,Egypt,EG-C Cairo,Urban,Female,25-34,Arabic,Married,Middle,Working class,1
2018,Egypt,EG-C Cairo,Urban,Female,25-34,Arabic,Separated,Lower,Lower class,1
2018,Egypt,EG-C Cairo,Urban,Female,25-34,Arabic,Single,Higher,Working class,1
2018,Egypt,EG-C Cairo,Urban,Female,35-44,Arabic,Married,Higher,Lower middle class,3
2018,Egypt,EG-C Cairo,Urban,Female,35-44,Arabic,Married,Higher,Upper middle class,1
