country_name,language,marital_status,gender,urban_rural,region,age,education_level,social_class,Q106,Q107,Q108,Q109,Q110,Q111,Q151,Q152,Q154,Q158,Q159,Q160,Q163,Q164,Q177,Q178,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q187,Q189,Q19,Q2,Q20,Q21,Q22,Q23,Q235,Q236,Q237,Q238,Q24,Q241,Q242,Q243,Q244,Q245,Q246,Q249,Q25,Q250,Q251,Q253,Q254,Q26,Q27,Q29,Q3,Q30,Q31,Q32,Q33,Q34,Q4,Q43,Q44,Q45,Q5,Q58,Q59,Q6,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q77,Q79,Q80,Q81,Q83
russia,Russian,Single,Female,Urban,RU: Central Federal District,35-44,Higher,Upper middle class,7,5,3,8,3,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,8,8,5,7,3,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,6,2,1,Ne vazhno,Ochen' vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,2,7,10,Ne vazhno,10,8,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Ne ochen' mnogo,Dovol'no mnogo,Voobsche nichego,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Dovol'no mnogo
russia,Russian,Married,Female,Urban,RU: Central Federal District,45-54,Higher,Lower middle class,7,4,3,8,3,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,8,9,5,7,4,Nikogda ne opravdano,Nikogda ne opravdano,Ne vazhno,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,5,2,1,Ne vazhno,Dovol'no vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,2,7,10,Ne vazhno,10,8,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Dovol'no mnogo,Voobsche nichego,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Dovol'no mnogo
russia,Russian,Married,Female,Urban,RU: Central Federal District,45-54,Higher,Upper middle class,7,4,3,8,3,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,8,8,5,7,3,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,5,2,1,Ne vazhno,Dovol'no vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,2,7,10,Ne vazhno,10,8,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Kategoricheski ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Ne ochen' mnogo,Dovol'no mnogo,Voobsche nichego,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Dovol'no mnogo
russia,Russian,Widowed,Female,Urban,RU: Central Federal District,45-54,Higher,Lower middle class,7,4,3,8,3,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,8,9,5,7,4,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,10,2,1,Ne vazhno,Dovol'no vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,2,7,10,Ne vazhno,10,7,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Dovol'no mnogo
russia,Russian,Married,Female,Urban,RU: Central Federal District,55-64,Higher,Lower middle class,7,4,3,8,3,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,7,9,5,7,4,Nikogda ne opravdano,Nikogda ne opravdano,Ne vazhno,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,10,2,1,Ne vazhno,Dovol'no vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,2,7,10,Ne vazhno,10,8,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Kategoricheski ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Dovol'no mnogo,Voobsche nichego,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Dovol'no mnogo
russia,Russian,Married,Female,Urban,RU: Central Federal District,55-64,Higher,Working class,7,4,3,8,3,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,7,9,5,7,3,Nikogda ne opravdano,Nikogda ne opravdano,Ne vazhno,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,10,2,1,Ne vazhno,Dovol'no vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,2,7,10,Ne vazhno,10,8,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Kategoricheski ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Dovol'no mnogo
russia,Russian,Married,Female,Urban,RU: Central Federal District,65 and more years,Higher,Lower middle class,7,4,4,8,3,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,7,9,5,7,4,Nikogda ne opravdano,Nikogda ne opravdano,Ne vazhno,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,10,2,1,Ne vazhno,Dovol'no vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,2,7,10,Ne vazhno,10,8,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Kategoricheski ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Ne ochen' mnogo
russia,Russian,Widowed,Female,Urban,RU: Central Federal District,65 and more years,Higher,Lower middle class,7,4,4,8,3,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,7,9,5,7,4,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,10,2,1,Ne vazhno,Dovol'no vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,2,7,10,Ne vazhno,10,7,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Kategoricheski ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Ne ochen' doverjaju,Ne ochen' vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Ne ochen' mnogo
russia,Russian,Widowed,Female,Urban,RU: Central Federal District,65 and more years,Higher,Working class,7,4,4,8,2,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,7,9,5,7,4,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,10,2,1,Ne vazhno,Dovol'no vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,2,10,10,Ne vazhno,10,7,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Kategoricheski ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Ne ochen' doverjaju,Ne ochen' vazhno.,Doverjajte nemnogo,Ne doverjaj voobsche,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Ne ochen' mnogo
russia,Russian,Widowed,Female,Urban,RU: Central Federal District,65 and more years,Lower,Working class,5,4,4,8,2,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,7,8,5,8,7,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,10,2,1,Ne vazhno,Dovol'no vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,1,10,10,Ne vazhno,10,7,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Kategoricheski ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Ne ochen' mnogo
russia,Russian,Widowed,Female,Urban,RU: Central Federal District,65 and more years,Middle,Lower middle class,5,4,4,8,3,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,7,9,5,7,4,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,10,2,1,Ne vazhno,Dovol'no vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,2,7,10,Ne vazhno,10,7,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Kategoricheski ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Ne obraschaj vnimanija,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Ne ochen' mnogo
russia,Russian,Widowed,Female,Urban,RU: Central Federal District,65 and more years,Middle,Working class,5,4,4,8,3,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,7,9,5,8,7,Nikogda ne opravdano,Nikogda ne opravdano,Vazhnyj,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,10,2,1,Ne vazhno,Dovol'no vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,2,7,10,Ne vazhno,10,7,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Kategoricheski ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Ne ochen' mnogo
russia,Russian,Single,Male,Urban,RU: Central Federal District,16-24,Higher,Lower middle class,7,4,3,8,3,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,8,9,5,7,4,Nikogda ne opravdano,Nikogda ne opravdano,Ne vazhno,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,2,2,1,Ne vazhno,Dovol'no vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,2,7,10,Ne vazhno,10,8,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Dovol'no mnogo
russia,Russian,Married,Male,Urban,RU: Central Federal District,25-34,Higher,Upper middle class,7,4,3,8,3,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,8,9,5,7,4,Nikogda ne opravdano,Nikogda ne opravdano,Ne vazhno,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,5,2,1,Ne vazhno,Dovol'no vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,2,7,10,Ne vazhno,10,8,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Kategoricheski ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Ne ochen' mnogo,Dovol'no mnogo,Voobsche nichego,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Dovol'no mnogo
russia,Russian,Single,Male,Urban,RU: Central Federal District,25-34,Higher,Working class,7,2,1,8,3,"Zaschita okruzhajuschej sredy dolzhna stat' prioritetom, dazhe esli eto privedet k zamedleniju ekonomicheskogo rosta i potere rabochih mest.",Da,"Vidja, chto u ljudej bol'she vozmozhnostej vlijat' na to, kak obstojat dela na ih rabote i v ih soobschestvah",Predostavlenie ljudjam bol'shego prava golosa pri prinjatii vazhnyh gosudarstvennyh reshenij,8,9,5,8,3,Nikogda ne opravdano,Nikogda ne opravdano,Ne vazhno,Nikogda ne mozhet byt' opravdano,Nikogda ne opravdano,1,1,1,6,2,1,Ne vazhno,Dovol'no vazhno,Vazhnyj,Vazhnyj,Ne vazhno,Ne vazhno,Dovol'no ploho,Dovol'no horosho,Dovol'no horosho,Dovol'no horosho,Vazhnyj,8,3,7,5,2,9,10,Ne vazhno,10,7,Dovol'no bol'shoe uvazhenie,Ochen' gorzhus',Ne vazhno,Polnost'ju soglasen,Ne soglasen,Dovol'no vazhno,Ne soglasen,Ne soglasen,Soglashat'sja,Kategoricheski ne soglasen,Polnost'ju soglasen,Dovol'no vazhno,Ne obraschaj vnimanija,Horoshaja vesch'.,Horoshaja vesch'.,Ochen' vazhno,Doverjajte polnost'ju,Doverjajte nemnogo,Ne ochen' vazhno.,Doverjajte polnost'ju,Ne ochen' doverjaju,Doverjajte nemnogo,Doverjajte nemnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Dovol'no mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Ne ochen' mnogo,Voobsche nichego,Ne ochen' mnogo,Dovol'no mnogo,Dovol'no mnogo,Dovol'no mnogo,Otlichnaja sdelka,Dovol'no mnogo,Dovol'no mnogo
