V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region (ISO),G_TOWNSIZE2: Settlement size_5 groups,V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective),Counts
2012,-4,CO-ANT Antioquia,20000-100000,Female,18,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,20000-100000,Female,20,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,20000-100000,Female,24,Spanish; Castilian,Living together as married,Higher,Working class,1
2012,-4,CO-ANT Antioquia,20000-100000,Female,24,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,20000-100000,Female,29,Spanish; Castilian,Living together as married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,20000-100000,Female,29,Spanish; Castilian,Separated,Higher,Lower middle class,1
2012,-4,CO-ANT Antioquia,20000-100000,Female,33,Spanish; Castilian,Living together as married,Middle,Lower class,1
2012,-4,CO-ANT Antioquia,20000-100000,Female,38,Spanish; Castilian,Single,Higher,Working class,1
2012,-4,CO-ANT Antioquia,20000-100000,Female,41,Spanish; Castilian,Living together as married,Lower,Lower class,1
2012,-4,CO-ANT Antioquia,20000-100000,Female,49,Spanish; Castilian,Married,Higher,Lower middle class,1
2012,-4,CO-ANT Antioquia,20000-100000,Female,49,Spanish; Castilian,Separated,Middle,Working class,1
2012,-4,CO-ANT Antioquia,20000-100000,Female,62,Spanish; Castilian,Widowed,Lower,Lower class,1
2012,-4,CO-ANT Antioquia,20000-100000,Male,19,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,20000-100000,Male,24,Spanish; Castilian,Single,Higher,Working class,1
2012,-4,CO-ANT Antioquia,20000-100000,Male,25,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,20000-100000,Male,27,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,20000-100000,Male,29,Spanish; Castilian,Divorced,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,20000-100000,Male,29,Spanish; Castilian,Living together as married,Higher,Upper middle class,1
2012,-4,CO-ANT Antioquia,20000-100000,Male,30,Spanish; Castilian,Living together as married,Lower,Lower middle class,1
2012,-4,CO-ANT Antioquia,20000-100000,Male,33,Spanish; Castilian,Living together as married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,20000-100000,Male,42,Spanish; Castilian,Single,Higher,Working class,1
2012,-4,CO-ANT Antioquia,20000-100000,Male,48,Spanish; Castilian,Married,Lower,Lower class,1
2012,-4,CO-ANT Antioquia,20000-100000,Male,53,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,20000-100000,Male,66,Spanish; Castilian,Married,Higher,Upper middle class,1
2012,-4,CO-ANT Antioquia,5000-20000,Female,19,Spanish; Castilian,Single,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,5000-20000,Female,22,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Female,22,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Female,26,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Female,28,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Female,29,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Female,32,Spanish; Castilian,Single,Higher,Upper middle class,1
2012,-4,CO-ANT Antioquia,5000-20000,Female,39,Spanish; Castilian,Single,Lower,Lower class,1
2012,-4,CO-ANT Antioquia,5000-20000,Female,40,Spanish; Castilian,Married,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,5000-20000,Female,46,Spanish; Castilian,Married,Lower,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Female,53,Spanish; Castilian,Married,Lower,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Female,56,Spanish; Castilian,Married,Lower,Lower class,1
2012,-4,CO-ANT Antioquia,5000-20000,Male,18,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Male,21,Spanish; Castilian,Living together as married,Middle,Lower class,1
2012,-4,CO-ANT Antioquia,5000-20000,Male,22,Spanish; Castilian,Married,Higher,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Male,23,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Male,27,Spanish; Castilian,Married,Lower,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Male,28,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Male,30,Spanish; Castilian,Single,Higher,Upper class,1
2012,-4,CO-ANT Antioquia,5000-20000,Male,32,Spanish; Castilian,Married,Lower,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Male,35,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Male,52,Spanish; Castilian,Married,Lower,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Male,61,Spanish; Castilian,Married,Lower,Working class,1
2012,-4,CO-ANT Antioquia,5000-20000,Male,79,Spanish; Castilian,Married,Lower,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,18,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,21,Spanish; Castilian,Single,Middle,Lower class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,21,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,22,Spanish; Castilian,Living together as married,Middle,Lower class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,24,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,24,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,26,Spanish; Castilian,Single,Middle,Upper middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,26,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,27,Spanish; Castilian,Living together as married,Middle,Working class,2
2012,-4,CO-ANT Antioquia,500000 and more,Female,28,Spanish; Castilian,Living together as married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,30,Spanish; Castilian,Separated,Middle,Lower class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,31,Spanish; Castilian,Married,Higher,Upper class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,31,Spanish; Castilian,Married,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,31,Spanish; Castilian,Single,Higher,Upper middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,32,Spanish; Castilian,Single,Higher,Upper class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,34,Spanish; Castilian,Single,Lower,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,35,Spanish; Castilian,Living together as married,Middle,Upper middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,35,Spanish; Castilian,Single,Middle,Don´t know,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,38,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,38,Spanish; Castilian,Married,Higher,Upper middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,42,Spanish; Castilian,Single,Middle,Lower class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,43,Spanish; Castilian,Living together as married,Lower,Lower class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,43,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,44,Spanish; Castilian,Divorced,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,44,Spanish; Castilian,Single,Lower,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,45,Spanish; Castilian,Living together as married,Middle,Upper middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,45,Spanish; Castilian,Married,Higher,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,45,Spanish; Castilian,Separated,Lower,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,47,Spanish; Castilian,Widowed,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,48,Spanish; Castilian,Living together as married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,49,Spanish; Castilian,Married,Lower,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,49,Spanish; Castilian,Married,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,51,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,52,Spanish; Castilian,Living together as married,Lower,Lower class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,52,Spanish; Castilian,Living together as married,Lower,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,52,Spanish; Castilian,Widowed,Lower,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,53,English,Separated,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,53,Spanish; Castilian,Separated,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,54,Spanish; Castilian,Married,Lower,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,55,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,56,Spanish; Castilian,Separated,Lower,Lower class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,57,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,57,Spanish; Castilian,Single,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,58,Spanish; Castilian,Single,Middle,Lower class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,58,Spanish; Castilian,Widowed,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,60,Spanish; Castilian,Separated,Middle,Don´t know,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,63,Spanish; Castilian,Widowed,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,64,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Female,76,Spanish; Castilian,Widowed,Middle,Upper class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,19,Spanish; Castilian,Living together as married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,20,Spanish; Castilian,Single,Middle,Working class,2
2012,-4,CO-ANT Antioquia,500000 and more,Male,22,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,22,Spanish; Castilian,Single,Higher,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,23,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,24,Spanish; Castilian,Single,Higher,Upper class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,26,Spanish; Castilian,Single,Middle,Upper middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,26,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,27,Spanish; Castilian,Living together as married,Higher,Upper middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,27,Spanish; Castilian,Single,Higher,Upper middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,28,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,30,Spanish; Castilian,Living together as married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,30,Spanish; Castilian,Single,Middle,Lower class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,31,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,32,Spanish; Castilian,Separated,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,34,Spanish; Castilian,Living together as married,Higher,Upper middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,34,Spanish; Castilian,Living together as married,Lower,Lower class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,36,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,36,Spanish; Castilian,Married,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,36,Spanish; Castilian,Single,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,38,Spanish; Castilian,Living together as married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,40,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,40,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,41,Spanish; Castilian,Separated,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,42,Spanish; Castilian,Married,Higher,Upper class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,42,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,44,Spanish; Castilian,Married,Higher,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,45,Spanish; Castilian,Single,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,46,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,47,Spanish; Castilian,Living together as married,Lower,Lower class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,48,Spanish; Castilian,Single,Higher,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,49,Spanish; Castilian,Married,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,49,Spanish; Castilian,Single,Higher,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,52,Spanish; Castilian,Married,Lower,Lower class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,52,Spanish; Castilian,Separated,Higher,Lower class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,53,Spanish; Castilian,Single,Higher,Upper middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,54,Spanish; Castilian,Married,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,55,French,Married,Lower,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,57,Spanish; Castilian,Separated,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,59,Spanish; Castilian,Married,Lower,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,62,Spanish; Castilian,Married,Higher,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,62,Spanish; Castilian,Single,Middle,Lower middle class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,62,Spanish; Castilian,Single,Middle,Upper class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,67,Spanish; Castilian,Married,Lower,Working class,1
2012,-4,CO-ANT Antioquia,500000 and more,Male,70,Spanish; Castilian,Separated,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,20000-100000,Female,22,Spanish; Castilian,Single,Middle,Lower class,1
2012,-4,CO-ATL Atlántico,20000-100000,Female,23,Spanish; Castilian,Living together as married,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,20000-100000,Female,29,Spanish; Castilian,Living together as married,Middle,Lower class,1
2012,-4,CO-ATL Atlántico,20000-100000,Female,33,Spanish; Castilian,Living together as married,Higher,Don´t know,1
2012,-4,CO-ATL Atlántico,20000-100000,Female,35,Spanish; Castilian,Living together as married,Middle,Working class,1
2012,-4,CO-ATL Atlántico,20000-100000,Female,39,Spanish; Castilian,Married,Middle,Lower middle class,1
2012,-4,CO-ATL Atlántico,20000-100000,Female,43,Spanish; Castilian,Living together as married,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,20000-100000,Female,45,Spanish; Castilian,Divorced,Middle,Lower class,1
2012,-4,CO-ATL Atlántico,20000-100000,Female,47,Spanish; Castilian,Living together as married,Lower,Working class,1
2012,-4,CO-ATL Atlántico,20000-100000,Female,48,Spanish; Castilian,Living together as married,Lower,Upper class,1
2012,-4,CO-ATL Atlántico,20000-100000,Female,48,Spanish; Castilian,Married,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,20000-100000,Female,62,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ATL Atlántico,20000-100000,Male,19,Spanish; Castilian,Single,Higher,Lower class,1
2012,-4,CO-ATL Atlántico,20000-100000,Male,25,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ATL Atlántico,20000-100000,Male,29,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ATL Atlántico,20000-100000,Male,34,Spanish; Castilian,Married,Higher,Lower middle class,1
2012,-4,CO-ATL Atlántico,20000-100000,Male,35,Spanish; Castilian,Living together as married,Middle,Lower class,1
2012,-4,CO-ATL Atlántico,20000-100000,Male,40,Spanish; Castilian,Married,Higher,Lower middle class,1
2012,-4,CO-ATL Atlántico,20000-100000,Male,58,Spanish; Castilian,Single,Lower,Lower middle class,1
2012,-4,CO-ATL Atlántico,20000-100000,Male,59,Spanish; Castilian,Married,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,20000-100000,Male,61,Spanish; Castilian,Married,Lower,Working class,1
2012,-4,CO-ATL Atlántico,20000-100000,Male,62,Spanish; Castilian,Separated,Higher,Lower class,1
2012,-4,CO-ATL Atlántico,20000-100000,Male,64,Spanish; Castilian,Married,Middle,Lower class,1
2012,-4,CO-ATL Atlántico,20000-100000,Male,69,Spanish; Castilian,Married,Lower,Upper middle class,1
2012,-4,CO-ATL Atlántico,5000-20000,Female,21,Spanish; Castilian,Living together as married,Middle,Working class,1
2012,-4,CO-ATL Atlántico,5000-20000,Female,22,Spanish; Castilian,Married,Higher,Lower middle class,1
2012,-4,CO-ATL Atlántico,5000-20000,Female,24,Spanish; Castilian,Married,Middle,Lower class,1
2012,-4,CO-ATL Atlántico,5000-20000,Female,27,Spanish; Castilian,Married,Higher,Lower class,1
2012,-4,CO-ATL Atlántico,5000-20000,Female,34,Spanish; Castilian,Living together as married,Higher,Working class,1
2012,-4,CO-ATL Atlántico,5000-20000,Female,45,Spanish; Castilian,Living together as married,Middle,Lower class,1
2012,-4,CO-ATL Atlántico,5000-20000,Female,46,Spanish; Castilian,Married,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,5000-20000,Female,48,Spanish; Castilian,Single,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,5000-20000,Female,53,Spanish; Castilian,Married,Lower,Working class,1
2012,-4,CO-ATL Atlántico,5000-20000,Female,56,Spanish; Castilian,Married,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,5000-20000,Female,64,Spanish; Castilian,Married,Lower,Upper middle class,1
2012,-4,CO-ATL Atlántico,5000-20000,Male,18,Spanish; Castilian,Single,Higher,Lower middle class,1
2012,-4,CO-ATL Atlántico,5000-20000,Male,20,Spanish; Castilian,Single,Middle,Lower class,1
2012,-4,CO-ATL Atlántico,5000-20000,Male,22,Spanish; Castilian,Single,Middle,Upper middle class,1
2012,-4,CO-ATL Atlántico,5000-20000,Male,26,Spanish; Castilian,Separated,Lower,Upper middle class,1
2012,-4,CO-ATL Atlántico,5000-20000,Male,28,Spanish; Castilian,Single,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,5000-20000,Male,31,Spanish; Castilian,Living together as married,Higher,Lower class,1
2012,-4,CO-ATL Atlántico,5000-20000,Male,32,Spanish; Castilian,Living together as married,Lower,Working class,1
2012,-4,CO-ATL Atlántico,5000-20000,Male,46,Spanish; Castilian,Living together as married,Lower,Working class,1
2012,-4,CO-ATL Atlántico,5000-20000,Male,48,Spanish; Castilian,Married,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,5000-20000,Male,55,Spanish; Castilian,Married,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,5000-20000,Male,56,Spanish; Castilian,Married,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,5000-20000,Male,59,Spanish; Castilian,Living together as married,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,5000-20000,Male,76,Spanish; Castilian,Married,Lower,Upper class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,18,Spanish; Castilian,Single,Higher,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,20,Spanish; Castilian,Single,Higher,Lower middle class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,22,Spanish; Castilian,Married,Higher,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,24,Spanish; Castilian,Married,Middle,Lower middle class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,27,Spanish; Castilian,Separated,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,27,Spanish; Castilian,Single,Middle,Upper middle class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,29,Spanish; Castilian,Living together as married,Higher,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,29,Spanish; Castilian,Married,Higher,Upper middle class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,30,Spanish; Castilian,Living together as married,Higher,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,30,Spanish; Castilian,Married,Higher,Lower class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,31,Spanish; Castilian,Married,Higher,Lower middle class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,38,Spanish; Castilian,Living together as married,Higher,Lower middle class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,40,Spanish; Castilian,Living together as married,Higher,Lower middle class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,42,Spanish; Castilian,Living together as married,Higher,Upper middle class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,44,Spanish; Castilian,Separated,Middle,Lower class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,45,Spanish; Castilian,Married,Higher,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,45,Spanish; Castilian,Married,Lower,Lower middle class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,46,Spanish; Castilian,Living together as married,Middle,Lower class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,47,Spanish; Castilian,Married,Lower,Lower class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,52,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,62,Spanish; Castilian,Living together as married,Middle,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,63,Spanish; Castilian,Married,Lower,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,65,Spanish; Castilian,Married,Higher,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,66,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Female,76,Spanish; Castilian,Widowed,Lower,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Male,18,Spanish; Castilian,Single,Higher,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Male,18,Spanish; Castilian,Single,Middle,Lower class,1
2012,-4,CO-ATL Atlántico,500000 and more,Male,23,Spanish; Castilian,Single,Higher,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Male,23,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Male,24,Spanish; Castilian,Single,Higher,Don´t know,1
2012,-4,CO-ATL Atlántico,500000 and more,Male,25,Spanish; Castilian,Single,Middle,Lower middle class,1
2012,-4,CO-ATL Atlántico,500000 and more,Male,26,Spanish; Castilian,Single,Higher,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Male,28,Spanish; Castilian,Single,Higher,Upper middle class,1
2012,-4,CO-ATL Atlántico,500000 and more,Male,33,Spanish; Castilian,Married,Higher,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Male,34,Spanish; Castilian,Single,Middle,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Male,35,Spanish; Castilian,Living together as married,Middle,Lower class,1
2012,-4,CO-ATL Atlántico,500000 and more,Male,39,Spanish; Castilian,Married,Middle,Working class,1
2012,-4,CO-ATL Atlántico,500000 and more,Male,44,Spanish; Castilian,Married,Middle,Lower middle class,1
2012,-4,CO-ATL Atlántico,500000 and more,Male,45,Spanish; Castilian,Married,Higher,Upper middle class,1
